JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;438010;17/5/2016;1;3;6;7;13;15;18;23;25;39;40;41;44;48;50;54;65;66;69;75
INTRALOT_KENO_MINAS;438009;17/5/2016;1;3;5;10;13;21;23;26;33;40;52;57;58;59;62;63;72;73;74;79
INTRALOT_KENO_MINAS;438008;17/5/2016;2;11;19;22;23;25;26;27;38;41;42;54;56;57;63;64;65;67;72;79
INTRALOT_KENO_MINAS;438007;17/5/2016;1;2;5;8;14;16;21;22;24;26;29;31;34;43;59;68;70;78;79;80
INTRALOT_KENO_MINAS;438006;17/5/2016;1;3;5;10;11;13;14;23;24;25;27;33;38;39;45;47;56;59;62;80
INTRALOT_KENO_MINAS;438005;17/5/2016;1;10;16;17;18;19;20;26;32;33;43;49;55;65;66;67;73;74;75;76
INTRALOT_KENO_MINAS;438004;17/5/2016;2;6;12;19;20;24;29;30;32;38;43;48;51;53;54;60;61;70;76;78
INTRALOT_KENO_MINAS;438003;17/5/2016;1;2;4;10;12;31;41;45;47;50;51;54;56;57;58;59;64;70;74;80
INTRALOT_KENO_MINAS;438002;17/5/2016;11;17;18;20;24;33;34;38;40;43;44;46;56;58;60;62;70;72;73;76
INTRALOT_KENO_MINAS;438001;17/5/2016;3;9;11;12;16;19;20;25;32;33;48;50;53;56;57;58;65;71;74;80
