JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;421232;29/2/2016;3;5;9;11;12;14;15;16;34;37;42;45;48;49;57;62;65;67;74;80
INTRALOT_KENO_MINAS;421231;29/2/2016;10;11;13;16;19;23;24;27;30;39;40;41;47;49;54;55;56;61;65;69
INTRALOT_KENO_MINAS;421230;29/2/2016;5;14;28;29;31;32;34;43;54;56;58;59;60;61;65;68;69;70;71;76
INTRALOT_KENO_MINAS;421229;29/2/2016;14;19;23;30;35;40;42;44;53;59;60;61;62;67;68;69;71;73;75;77
INTRALOT_KENO_MINAS;421228;29/2/2016;5;8;9;12;15;17;18;19;22;23;26;27;31;39;59;64;66;73;76;78
INTRALOT_KENO_MINAS;421227;29/2/2016;4;7;12;20;22;28;33;37;44;50;51;53;55;60;64;67;68;69;71;74
INTRALOT_KENO_MINAS;421226;29/2/2016;1;2;3;8;11;12;15;20;24;25;27;28;42;54;55;56;59;60;61;78
INTRALOT_KENO_MINAS;421225;29/2/2016;4;5;10;18;24;25;27;31;33;34;42;43;46;47;58;63;66;67;72;77
INTRALOT_KENO_MINAS;421224;29/2/2016;1;10;12;21;22;25;26;30;36;40;43;50;51;53;54;57;64;68;70;73
INTRALOT_KENO_MINAS;421223;29/2/2016;6;7;10;16;19;23;30;34;35;39;43;48;53;56;57;63;66;67;70;76
