JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;408814;2/1/2016;2;3;5;10;12;15;23;30;38;41;44;48;51;57;63;66;67;70;76;77
INTRALOT_KENO_MINAS;408813;2/1/2016;2;4;5;7;11;20;25;27;33;34;39;41;42;43;47;52;54;62;73;80
INTRALOT_KENO_MINAS;408812;2/1/2016;4;7;17;19;21;22;24;34;35;38;43;53;56;60;62;63;67;71;74;76
INTRALOT_KENO_MINAS;408811;2/1/2016;2;3;9;11;14;19;23;25;30;35;37;39;50;52;60;61;64;68;72;80
INTRALOT_KENO_MINAS;408810;2/1/2016;1;4;5;7;10;11;19;20;21;25;33;35;40;41;46;50;64;67;75;79
INTRALOT_KENO_MINAS;408809;2/1/2016;2;5;11;12;23;30;34;35;37;39;42;54;59;61;67;70;71;72;76;77
INTRALOT_KENO_MINAS;408808;2/1/2016;3;4;7;10;26;32;34;38;39;46;47;49;50;57;59;60;72;77;78;79
INTRALOT_KENO_MINAS;408807;2/1/2016;3;5;6;8;9;10;12;13;22;23;27;34;37;42;54;56;65;70;71;75
INTRALOT_KENO_MINAS;408806;2/1/2016;1;3;5;6;7;20;35;39;40;45;49;50;54;55;58;60;61;66;70;73
INTRALOT_KENO_MINAS;408805;2/1/2016;1;5;8;10;14;26;27;30;34;36;37;39;44;45;46;52;62;68;77;78
