JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;450640;15/7/2016;2;3;5;9;16;27;28;40;41;42;44;49;54;55;57;59;61;62;71;79
INTRALOT_KENO_MINAS;450639;15/7/2016;5;10;20;23;24;28;31;34;35;40;44;45;49;50;53;56;63;68;70;72
INTRALOT_KENO_MINAS;450638;15/7/2016;1;6;8;11;14;19;21;25;31;37;38;43;46;47;52;53;56;63;67;71
INTRALOT_KENO_MINAS;450637;15/7/2016;7;14;17;20;21;22;24;28;30;40;43;44;47;59;67;71;74;76;77;79
INTRALOT_KENO_MINAS;450636;15/7/2016;1;6;8;9;26;27;29;32;37;38;44;45;51;55;56;65;72;74;77;79
INTRALOT_KENO_MINAS;450635;15/7/2016;1;2;4;6;12;14;18;22;30;35;36;38;39;47;50;58;60;61;72;73
INTRALOT_KENO_MINAS;450634;15/7/2016;4;5;8;14;23;25;31;36;39;45;47;49;50;53;57;60;65;70;75;80
INTRALOT_KENO_MINAS;450633;15/7/2016;4;11;15;16;23;30;35;36;42;43;46;47;53;57;63;64;66;78;79;80
INTRALOT_KENO_MINAS;450632;15/7/2016;3;5;6;12;17;27;32;36;38;41;45;48;53;60;64;66;69;70;73;78
INTRALOT_KENO_MINAS;450631;15/7/2016;1;5;9;26;32;33;34;38;43;46;52;54;58;61;63;64;67;69;72;77
