JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;444340;16/6/2016;5;11;13;14;19;20;24;26;30;32;40;42;46;47;51;66;68;69;77;79
INTRALOT_KENO_MINAS;444339;15/6/2016;3;9;11;14;19;30;31;41;46;48;50;54;56;60;62;63;66;67;68;77
INTRALOT_KENO_MINAS;444338;15/6/2016;2;17;19;20;26;27;38;42;45;47;49;50;53;55;57;60;66;67;70;75
INTRALOT_KENO_MINAS;444337;15/6/2016;3;10;11;12;13;21;23;25;33;37;40;41;45;49;51;64;68;71;73;79
INTRALOT_KENO_MINAS;444336;15/6/2016;4;9;11;17;18;24;31;32;38;42;45;54;56;57;59;64;66;67;68;72
INTRALOT_KENO_MINAS;444335;15/6/2016;6;7;12;21;22;26;31;32;34;40;45;48;50;52;62;67;72;75;78;79
INTRALOT_KENO_MINAS;444334;15/6/2016;4;14;17;18;23;27;28;36;38;39;46;48;58;61;62;66;67;71;73;79
INTRALOT_KENO_MINAS;444333;15/6/2016;1;11;15;17;24;25;26;28;33;35;37;44;46;48;58;62;65;66;76;79
INTRALOT_KENO_MINAS;444332;15/6/2016;2;4;5;6;12;21;23;26;28;29;33;39;41;45;53;63;64;73;76;80
INTRALOT_KENO_MINAS;444331;15/6/2016;2;6;9;14;16;17;18;25;26;36;38;40;47;56;59;60;61;70;75;76
