JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;426362;24/3/2016;2;8;13;14;18;28;37;39;44;45;51;54;57;58;69;73;74;77;79;80
INTRALOT_KENO_MINAS;426361;24/3/2016;5;9;10;12;16;23;24;33;35;48;53;55;56;62;63;67;72;74;77;79
INTRALOT_KENO_MINAS;426360;24/3/2016;4;6;7;10;13;22;25;31;41;42;44;55;57;59;66;67;70;71;72;75
INTRALOT_KENO_MINAS;426359;24/3/2016;13;14;20;21;24;26;30;34;36;37;42;45;47;48;49;50;63;64;66;70
INTRALOT_KENO_MINAS;426358;24/3/2016;3;4;7;9;10;14;15;18;23;30;32;34;40;43;45;50;64;68;74;77
INTRALOT_KENO_MINAS;426357;24/3/2016;1;3;7;15;16;19;33;38;39;42;43;44;45;47;48;59;62;67;71;77
INTRALOT_KENO_MINAS;426356;24/3/2016;2;9;16;17;18;23;28;32;36;40;43;47;49;55;59;67;68;73;74;78
INTRALOT_KENO_MINAS;426355;24/3/2016;5;8;18;26;31;32;34;40;47;48;50;61;62;64;65;68;71;72;73;76
INTRALOT_KENO_MINAS;426354;24/3/2016;3;5;6;13;19;23;25;32;39;44;49;51;61;64;65;67;71;72;78;80
INTRALOT_KENO_MINAS;426353;24/3/2016;5;10;18;21;23;24;27;29;31;33;41;45;47;49;53;64;69;74;77;78
