JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;411372;14/1/2016;8;10;17;19;24;25;28;42;45;51;52;54;55;59;61;65;66;69;71;77
INTRALOT_KENO_MINAS;411371;14/1/2016;5;6;10;13;16;17;25;29;31;38;39;44;55;59;60;64;69;72;74;78
INTRALOT_KENO_MINAS;411370;14/1/2016;9;11;15;16;18;22;25;27;36;38;42;43;45;53;59;66;67;75;76;78
INTRALOT_KENO_MINAS;411369;14/1/2016;1;2;7;9;11;14;25;26;30;33;35;38;40;42;46;50;58;65;67;75
INTRALOT_KENO_MINAS;411368;14/1/2016;2;10;19;25;30;34;35;38;44;47;48;54;64;66;69;72;73;74;77;78
INTRALOT_KENO_MINAS;411367;14/1/2016;8;9;15;24;30;31;34;38;41;43;44;51;53;59;61;71;72;75;76;78
INTRALOT_KENO_MINAS;411366;14/1/2016;1;6;14;18;20;23;29;30;37;39;45;46;47;55;59;60;70;72;75;77
INTRALOT_KENO_MINAS;411365;14/1/2016;1;21;24;26;32;37;41;46;51;52;60;61;62;64;65;66;67;75;78;80
INTRALOT_KENO_MINAS;411364;14/1/2016;1;7;9;10;12;16;18;19;21;31;32;39;41;46;48;52;54;62;63;76
INTRALOT_KENO_MINAS;411363;14/1/2016;5;9;10;11;17;18;23;28;29;33;48;54;60;61;63;68;69;75;76;79
