JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;453268;27/7/2016;3;7;12;15;19;20;27;35;36;40;41;48;52;54;55;66;71;72;74;79
INTRALOT_KENO_MINAS;453267;27/7/2016;2;13;15;21;22;25;27;30;32;34;35;36;38;41;42;46;48;63;68;72
INTRALOT_KENO_MINAS;453266;27/7/2016;2;16;22;24;27;29;32;35;36;40;49;51;52;54;56;62;70;71;76;78
INTRALOT_KENO_MINAS;453265;27/7/2016;4;5;6;17;19;20;23;26;28;32;34;36;49;52;62;66;71;75;76;80
INTRALOT_KENO_MINAS;453264;27/7/2016;2;4;10;11;12;14;16;21;26;28;31;35;42;45;55;58;62;69;74;80
INTRALOT_KENO_MINAS;453263;27/7/2016;2;7;8;10;14;15;16;19;25;27;31;38;44;45;49;53;57;71;75;80
INTRALOT_KENO_MINAS;453262;27/7/2016;5;12;14;18;25;27;30;32;35;37;40;41;51;52;53;54;60;69;71;75
INTRALOT_KENO_MINAS;453261;27/7/2016;1;2;10;17;20;21;26;35;38;39;41;43;49;53;57;59;70;71;78;79
INTRALOT_KENO_MINAS;453260;27/7/2016;1;5;20;23;24;29;36;39;52;59;61;66;68;71;73;74;75;77;78;80
INTRALOT_KENO_MINAS;453259;27/7/2016;2;5;13;14;15;26;29;30;32;37;47;51;58;61;63;67;70;76;77;78
