JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5
INTRALOT_MINAS_5;948;28/7/2016;9;11;19;23;31
INTRALOT_MINAS_5;947;27/7/2016;5;11;13;16;21
INTRALOT_MINAS_5;946;26/7/2016;5;10;15;20;23
INTRALOT_MINAS_5;945;25/7/2016;5;6;8;18;22
