JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;450833;16/7/2016;2;3;6;7;8;12;15;16;19;24;36;39;45;56;57;59;60;67;75;77
INTRALOT_KENO_MINAS;450832;16/7/2016;2;4;5;7;14;16;19;22;23;25;27;41;42;61;66;68;72;77;78;80
INTRALOT_KENO_MINAS;450831;16/7/2016;1;9;14;17;20;22;27;33;36;38;41;43;53;54;55;61;62;70;76;77
INTRALOT_KENO_MINAS;450830;16/7/2016;14;22;23;29;30;31;34;39;41;43;48;50;56;57;60;72;73;74;78;80
INTRALOT_KENO_MINAS;450829;16/7/2016;3;9;12;13;15;19;23;39;47;49;56;60;64;65;69;72;73;74;78;79
INTRALOT_KENO_MINAS;450828;16/7/2016;3;8;15;27;30;36;38;45;46;51;52;54;55;58;64;65;68;70;76;78
INTRALOT_KENO_MINAS;450827;16/7/2016;1;9;10;13;16;18;19;20;22;29;31;38;47;49;51;60;63;72;77;80
INTRALOT_KENO_MINAS;450826;16/7/2016;1;11;16;17;20;21;22;32;36;37;40;43;45;51;55;58;59;62;66;70
INTRALOT_KENO_MINAS;450825;16/7/2016;1;2;7;11;16;17;18;20;27;35;37;45;48;51;53;54;57;74;78;80
INTRALOT_KENO_MINAS;450824;16/7/2016;7;8;9;10;11;19;23;24;29;30;36;40;45;57;67;68;69;70;73;77
