JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;456403;11/8/2016;1;6;7;10;13;16;17;25;26;33;36;38;40;50;51;53;60;65;67;79
INTRALOT_KENO_MINAS;456402;11/8/2016;1;2;8;10;19;22;30;33;34;40;42;53;54;57;60;63;68;70;74;78
INTRALOT_KENO_MINAS;456401;11/8/2016;8;9;11;19;20;21;22;25;33;35;45;46;47;54;62;64;67;72;78;80
INTRALOT_KENO_MINAS;456400;11/8/2016;10;15;16;18;19;25;27;30;48;50;51;52;56;57;58;59;61;62;73;78
INTRALOT_KENO_MINAS;456399;11/8/2016;1;6;8;10;11;13;17;20;25;26;31;32;40;46;53;54;56;60;79;80
INTRALOT_KENO_MINAS;456398;11/8/2016;7;8;16;24;33;34;36;46;48;51;61;62;63;64;66;67;68;70;74;77
INTRALOT_KENO_MINAS;456397;11/8/2016;1;13;19;20;23;25;27;34;41;43;44;46;51;55;57;61;62;71;73;77
INTRALOT_KENO_MINAS;456396;11/8/2016;4;6;7;25;27;37;39;42;44;48;52;53;57;58;59;61;63;70;71;77
INTRALOT_KENO_MINAS;456395;11/8/2016;4;6;9;15;22;25;28;30;35;37;39;44;48;51;52;59;71;73;75;78
INTRALOT_KENO_MINAS;456394;11/8/2016;4;9;10;17;19;26;27;32;35;38;45;47;57;59;64;65;71;74;76;79
