JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;458698;21/8/2016;9;10;13;16;22;26;28;31;32;36;39;44;52;54;55;57;60;63;65;75
INTRALOT_KENO_MINAS;458697;21/8/2016;1;5;6;12;18;21;26;30;34;40;42;44;45;56;57;60;62;64;65;78
INTRALOT_KENO_MINAS;458696;21/8/2016;1;5;6;10;14;21;24;28;32;33;35;42;44;45;49;51;68;70;74;80
INTRALOT_KENO_MINAS;458695;21/8/2016;1;7;8;9;14;15;24;25;26;33;34;35;39;45;46;50;60;68;69;71
INTRALOT_KENO_MINAS;458694;21/8/2016;7;10;18;22;23;24;25;33;35;40;47;48;49;50;58;60;67;70;73;79
INTRALOT_KENO_MINAS;458693;21/8/2016;2;17;21;22;27;35;37;40;43;49;52;53;56;57;61;63;72;76;78;79
INTRALOT_KENO_MINAS;458692;21/8/2016;7;8;9;12;14;28;31;33;35;37;42;46;47;51;53;62;63;67;69;79
INTRALOT_KENO_MINAS;458691;21/8/2016;1;2;4;11;12;14;16;30;35;38;46;47;48;57;62;65;71;73;75;79
INTRALOT_KENO_MINAS;458690;21/8/2016;1;4;6;7;8;12;13;19;21;24;27;30;39;42;43;57;65;73;76;78
INTRALOT_KENO_MINAS;458689;21/8/2016;12;13;16;18;20;23;24;32;33;36;37;43;45;48;50;63;64;68;69;74
