JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;455053;4/8/2016;2;12;17;22;29;31;33;35;39;43;44;45;49;57;59;60;67;69;73;75
INTRALOT_KENO_MINAS;455052;4/8/2016;1;6;10;11;12;15;16;23;33;36;42;50;53;55;58;59;64;67;73;75
INTRALOT_KENO_MINAS;455051;4/8/2016;8;9;11;12;14;20;21;22;35;39;45;47;54;55;59;61;66;68;69;78
INTRALOT_KENO_MINAS;455050;4/8/2016;1;2;7;9;17;34;37;42;43;44;55;61;64;67;70;71;75;76;77;78
INTRALOT_KENO_MINAS;455049;4/8/2016;5;6;12;14;16;19;20;30;37;40;41;42;45;59;60;65;68;70;74;79
INTRALOT_KENO_MINAS;455048;4/8/2016;1;3;6;12;19;20;31;44;52;53;54;63;65;66;68;69;70;78;79;80
INTRALOT_KENO_MINAS;455047;4/8/2016;3;4;16;17;18;21;23;26;27;30;34;35;47;52;55;59;67;74;76;79
INTRALOT_KENO_MINAS;455046;4/8/2016;2;7;16;30;32;33;39;45;46;50;51;57;59;60;63;67;68;69;74;80
INTRALOT_KENO_MINAS;455045;4/8/2016;3;4;8;20;21;24;28;29;34;36;38;39;43;51;55;57;60;61;62;63
INTRALOT_KENO_MINAS;455044;4/8/2016;14;15;21;26;33;39;40;42;46;48;50;56;59;60;62;64;67;70;72;74
