JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;455913;8/8/2016;4;10;15;31;38;39;40;46;52;55;56;57;61;62;63;67;70;76;77;80
INTRALOT_KENO_MINAS;455912;8/8/2016;7;10;12;13;14;15;24;27;32;38;39;47;51;56;57;62;65;71;72;80
INTRALOT_KENO_MINAS;455911;8/8/2016;7;9;10;19;27;31;39;40;41;46;47;51;58;60;64;66;67;69;71;78
INTRALOT_KENO_MINAS;455910;8/8/2016;1;5;8;12;15;16;24;29;30;33;42;48;49;50;57;58;65;71;77;78
INTRALOT_KENO_MINAS;455909;8/8/2016;1;2;5;8;15;21;23;25;26;27;30;34;40;45;58;59;60;61;63;80
INTRALOT_KENO_MINAS;455908;8/8/2016;6;8;10;13;17;18;20;28;37;39;40;47;51;52;59;65;66;71;72;78
INTRALOT_KENO_MINAS;455907;8/8/2016;3;11;12;14;19;22;35;37;41;43;50;51;53;55;58;62;65;68;72;79
INTRALOT_KENO_MINAS;455906;8/8/2016;1;3;4;15;19;24;28;38;39;43;46;53;56;60;63;66;72;73;74;79
INTRALOT_KENO_MINAS;455905;8/8/2016;4;10;11;14;15;17;18;20;22;23;29;35;40;49;57;58;59;70;74;75
INTRALOT_KENO_MINAS;455904;8/8/2016;2;4;8;9;13;14;15;17;20;29;40;43;44;55;57;61;67;70;77;80
