JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;458378;20/8/2016;6;10;12;23;24;26;35;42;43;44;46;47;51;52;59;60;67;72;75;76
INTRALOT_KENO_MINAS;458377;20/8/2016;2;5;6;7;10;16;17;21;29;36;44;47;53;54;57;63;70;71;73;79
INTRALOT_KENO_MINAS;458376;20/8/2016;12;16;19;21;34;36;37;39;40;46;47;50;58;62;63;68;72;75;78;80
INTRALOT_KENO_MINAS;458375;20/8/2016;2;5;6;11;12;16;22;23;27;28;34;41;42;45;48;50;51;66;70;74
INTRALOT_KENO_MINAS;458374;20/8/2016;1;6;9;11;12;21;25;30;31;38;39;46;53;58;64;68;73;76;78;80
INTRALOT_KENO_MINAS;458373;20/8/2016;2;6;13;18;19;24;38;41;43;53;57;58;59;60;64;65;69;70;72;77
INTRALOT_KENO_MINAS;458372;20/8/2016;2;4;10;11;17;21;23;24;30;35;38;43;44;51;53;55;60;66;67;68
INTRALOT_KENO_MINAS;458371;20/8/2016;10;14;19;21;22;24;26;42;45;47;49;51;52;55;67;69;71;77;79;80
INTRALOT_KENO_MINAS;458370;20/8/2016;12;16;18;22;25;28;29;30;32;37;39;41;46;51;56;57;64;67;73;77
INTRALOT_KENO_MINAS;458369;20/8/2016;2;4;6;7;16;19;21;25;28;30;31;33;39;42;44;48;59;68;73;78
