JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;457878;17/8/2016;5;9;12;14;20;22;26;32;39;41;46;50;51;53;55;56;64;69;74;76
INTRALOT_KENO_MINAS;457877;17/8/2016;1;6;9;13;15;24;32;39;41;50;53;59;62;63;64;73;76;78;79;80
INTRALOT_KENO_MINAS;457876;17/8/2016;1;2;7;9;15;18;27;39;40;44;45;56;60;66;67;68;70;71;74;75
INTRALOT_KENO_MINAS;457875;17/8/2016;13;15;31;32;33;38;40;41;45;48;57;58;59;60;62;64;66;70;72;78
INTRALOT_KENO_MINAS;457874;17/8/2016;6;7;9;10;13;20;28;29;30;34;37;40;45;46;53;56;57;59;69;74
INTRALOT_KENO_MINAS;457873;17/8/2016;2;7;8;12;13;24;36;39;40;43;50;51;55;61;65;72;75;76;77;80
INTRALOT_KENO_MINAS;457872;17/8/2016;2;3;4;7;12;17;28;44;48;51;53;54;57;59;60;68;69;73;74;77
INTRALOT_KENO_MINAS;457871;17/8/2016;9;12;18;19;20;22;26;27;30;33;36;38;47;52;55;58;61;70;72;74
INTRALOT_KENO_MINAS;457870;17/8/2016;1;6;8;9;12;16;18;20;26;28;38;39;40;44;47;50;51;54;56;63
INTRALOT_KENO_MINAS;457869;17/8/2016;1;3;5;10;11;12;14;24;32;33;38;39;43;51;52;57;59;68;69;79
