JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;459058;23/8/2016;4;6;7;9;13;14;23;29;38;39;43;50;54;56;59;63;64;69;74;78
INTRALOT_KENO_MINAS;459057;23/8/2016;1;4;6;10;14;22;24;26;31;32;38;40;42;44;45;53;57;64;70;76
INTRALOT_KENO_MINAS;459056;23/8/2016;5;12;14;18;20;30;32;38;39;47;49;53;55;60;66;70;73;76;77;80
INTRALOT_KENO_MINAS;459055;23/8/2016;4;7;18;19;24;30;31;32;33;50;51;55;57;59;62;63;67;69;72;79
INTRALOT_KENO_MINAS;459054;23/8/2016;1;5;11;12;22;29;30;31;33;52;57;60;61;66;68;69;71;72;74;79
INTRALOT_KENO_MINAS;459053;23/8/2016;2;4;16;19;23;26;32;34;36;38;43;46;53;57;66;69;75;77;78;79
INTRALOT_KENO_MINAS;459052;23/8/2016;2;8;9;14;17;20;21;22;27;36;38;40;41;50;61;64;70;71;74;77
INTRALOT_KENO_MINAS;459051;23/8/2016;3;4;8;15;18;19;20;22;39;42;48;52;56;58;60;62;65;67;68;76
INTRALOT_KENO_MINAS;459050;23/8/2016;3;4;7;8;10;13;17;18;28;30;38;40;43;47;55;56;60;61;77;78
INTRALOT_KENO_MINAS;459049;23/8/2016;2;3;9;10;13;16;20;24;26;37;42;45;55;58;62;68;69;76;78;80
