JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;456603;12/8/2016;9;12;19;20;24;28;30;33;37;41;49;52;54;62;66;68;73;75;77;78
INTRALOT_KENO_MINAS;456602;12/8/2016;3;5;8;11;14;15;20;22;27;29;31;32;36;42;47;49;57;69;70;74
INTRALOT_KENO_MINAS;456601;12/8/2016;3;4;9;10;12;14;21;25;30;35;37;38;40;43;46;52;56;70;77;80
INTRALOT_KENO_MINAS;456600;12/8/2016;6;7;9;15;19;20;21;33;39;41;43;46;52;53;57;58;66;68;71;74
INTRALOT_KENO_MINAS;456599;12/8/2016;4;5;7;8;16;23;28;33;34;37;38;50;51;56;61;69;71;74;75;80
INTRALOT_KENO_MINAS;456598;12/8/2016;2;4;15;16;24;28;37;38;39;50;55;57;59;62;66;72;75;76;78;80
INTRALOT_KENO_MINAS;456597;12/8/2016;5;6;15;17;18;22;28;39;43;49;53;54;58;59;60;64;65;73;75;80
INTRALOT_KENO_MINAS;456596;12/8/2016;9;13;14;25;29;32;34;35;38;39;41;45;46;48;53;59;61;63;65;70
INTRALOT_KENO_MINAS;456595;12/8/2016;3;4;15;24;28;40;51;52;53;54;55;56;57;58;66;67;75;76;78;79
INTRALOT_KENO_MINAS;456594;11/8/2016;2;6;9;10;26;28;29;33;37;41;42;45;49;59;60;65;72;73;74;76
