JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;453383;28/7/2016;4;7;9;13;14;16;18;21;31;33;34;38;39;43;51;53;63;66;68;77
INTRALOT_KENO_MINAS;453382;28/7/2016;3;4;11;19;22;23;24;26;37;39;40;42;43;46;54;63;64;71;74;75
INTRALOT_KENO_MINAS;453381;28/7/2016;7;9;15;17;26;27;32;35;36;38;42;43;44;49;55;62;63;66;72;74
INTRALOT_KENO_MINAS;453380;28/7/2016;6;9;13;15;24;26;32;34;36;38;42;43;45;46;52;53;55;58;75;76
INTRALOT_KENO_MINAS;453379;28/7/2016;4;9;16;19;22;24;25;29;35;40;45;46;50;56;67;69;73;75;76;77
INTRALOT_KENO_MINAS;453378;28/7/2016;4;8;9;10;15;16;20;24;27;30;42;48;55;58;63;64;65;76;77;79
INTRALOT_KENO_MINAS;453377;28/7/2016;2;5;9;10;16;17;18;21;23;28;34;40;49;50;52;60;69;72;77;79
INTRALOT_KENO_MINAS;453376;28/7/2016;1;2;3;7;8;14;37;41;47;51;52;53;56;60;61;66;68;72;74;76
INTRALOT_KENO_MINAS;453375;28/7/2016;3;4;5;15;16;17;21;31;34;38;39;41;55;57;60;61;68;70;75;78
INTRALOT_KENO_MINAS;453374;28/7/2016;4;5;6;10;14;15;20;22;25;26;29;42;44;45;57;61;72;74;76;77
