JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;452993;26/7/2016;2;4;9;11;17;19;23;25;28;36;45;46;50;56;60;64;66;72;76;78
INTRALOT_KENO_MINAS;452992;26/7/2016;5;7;16;20;21;25;27;29;34;35;38;47;54;56;58;60;62;68;78;80
INTRALOT_KENO_MINAS;452991;26/7/2016;4;16;21;22;24;25;26;28;38;43;45;47;49;51;61;62;64;65;70;73
INTRALOT_KENO_MINAS;452990;26/7/2016;1;3;4;12;13;15;17;22;35;36;38;45;50;53;55;57;58;63;79;80
INTRALOT_KENO_MINAS;452989;26/7/2016;1;5;6;7;12;17;29;30;33;41;42;48;50;52;56;58;60;63;70;75
INTRALOT_KENO_MINAS;452988;26/7/2016;2;6;11;12;15;17;18;24;33;36;37;41;43;46;51;53;56;62;72;77
INTRALOT_KENO_MINAS;452987;26/7/2016;3;4;7;8;13;14;17;20;21;24;34;42;48;54;59;62;63;72;73;79
INTRALOT_KENO_MINAS;452986;26/7/2016;6;7;13;17;18;23;31;32;34;38;39;51;55;56;70;71;74;76;77;78
INTRALOT_KENO_MINAS;452985;26/7/2016;7;9;17;18;19;28;31;33;35;43;48;49;52;54;56;58;61;62;67;80
INTRALOT_KENO_MINAS;452984;26/7/2016;4;6;7;8;11;12;24;31;34;44;50;51;57;60;65;66;67;71;73;76
