JOGO_TIPO;CONCURSO;DATA SORTEIO;BOLA1;BOLA2;BOLA3;BOLA4;BOLA5;BOLA6;BOLA7;BOLA8;BOLA9;BOLA10;BOLA11;BOLA12;BOLA13;BOLA14;BOLA15;BOLA16;BOLA17;BOLA18;BOLA19;BOLA20
INTRALOT_KENO_MINAS;453033;26/7/2016;10;12;13;15;20;22;28;36;37;38;43;48;49;54;57;64;65;71;75;80
INTRALOT_KENO_MINAS;453032;26/7/2016;1;2;5;7;8;20;21;22;26;27;34;43;47;49;58;60;68;70;73;77
INTRALOT_KENO_MINAS;453031;26/7/2016;1;3;6;8;9;13;24;26;36;37;38;43;46;48;50;60;67;72;75;80
INTRALOT_KENO_MINAS;453030;26/7/2016;2;5;10;28;29;31;43;49;50;51;53;61;62;66;67;74;75;77;78;79
INTRALOT_KENO_MINAS;453029;26/7/2016;2;5;6;15;17;21;24;26;31;39;43;54;55;58;60;61;63;70;72;75
INTRALOT_KENO_MINAS;453028;26/7/2016;5;9;13;14;15;21;24;36;37;38;41;53;58;59;61;69;71;73;74;76
INTRALOT_KENO_MINAS;453027;26/7/2016;4;5;8;10;17;20;21;23;28;31;33;36;43;49;59;61;62;65;67;79
INTRALOT_KENO_MINAS;453026;26/7/2016;5;6;8;9;10;22;38;41;44;45;49;50;52;57;60;65;68;69;70;76
INTRALOT_KENO_MINAS;453025;26/7/2016;8;14;21;22;23;25;28;29;30;32;33;34;35;39;47;48;50;54;66;72
INTRALOT_KENO_MINAS;453024;26/7/2016;2;5;16;22;23;28;29;37;38;48;53;60;62;65;68;71;74;77;79;80
